DATAFLOW,MEASURE,PROPERTY_TYPE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2003-Q4,,PCT,q,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2004-Q1,,PCT,q,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2004-Q2,,PCT,q,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2004-Q3,-1.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2004-Q4,-3.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2005-Q1,-4.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2005-Q2,-2.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2005-Q3,-3.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2005-Q4,-3.5,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2006-Q1,-2.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2006-Q2,-0.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2006-Q3,0.7,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2006-Q4,1.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2007-Q1,1.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2007-Q2,3.5,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2007-Q3,6.5,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2007-Q4,7.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2008-Q1,8.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2008-Q2,2.5,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2008-Q3,-1.8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2008-Q4,-5.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2009-Q1,-5.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2009-Q2,0.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2009-Q3,6.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2009-Q4,13.6,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2010-Q1,17.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2010-Q2,15.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2010-Q3,11,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2010-Q4,5.5,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2011-Q1,2.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2011-Q2,0,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2011-Q3,-1.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2011-Q4,-2.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2012-Q1,-0.7,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2012-Q2,0,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2012-Q3,1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2012-Q4,5.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2013-Q1,4.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2013-Q2,7.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2013-Q3,11.8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2013-Q4,14.8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2014-Q1,16.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2014-Q2,15.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2014-Q3,14.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2014-Q4,12.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2015-Q1,13.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2015-Q2,18.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2015-Q3,19.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2015-Q4,13.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2016-Q1,9.7,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2016-Q2,3.6,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2016-Q3,3.2,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2016-Q4,10.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2017-Q1,14.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2017-Q2,13.8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2017-Q3,9.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2017-Q4,3.8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2018-Q1,-0.5,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2018-Q2,-3.9,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2018-Q3,-4.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2018-Q4,-7.8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2019-Q1,-10.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2019-Q2,-9.6,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2019-Q3,-4.6,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2019-Q4,3.7,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2020-Q1,10,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2020-Q2,8.1,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2020-Q3,5.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2020-Q4,3.7,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2021-Q1,8,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2021-Q2,19.3,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2021-Q3,25.4,PCT,,
ABS:RPPI(1.0.0),3,3,1GSYD,Q,2021-Q4,26.7,PCT,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2003-Q3,40.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2003-Q4,43.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2004-Q1,45.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2004-Q2,45.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2004-Q3,46.8,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2004-Q4,49.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2005-Q1,53.6,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2005-Q2,54.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2005-Q3,56.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2005-Q4,60.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2006-Q1,63.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2006-Q2,67.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2006-Q3,67.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2006-Q4,70.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2007-Q1,72.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2007-Q2,74.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2007-Q3,76.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2007-Q4,78.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2008-Q1,77.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2008-Q2,78.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2008-Q3,81.8,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2008-Q4,84.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2009-Q1,87.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2009-Q2,89,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2009-Q3,92.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2009-Q4,98.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2010-Q1,99.4,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2010-Q2,100.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2010-Q3,101.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2010-Q4,101.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2011-Q1,99.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2011-Q2,96.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2011-Q3,96.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2011-Q4,98.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2012-Q1,100.8,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2012-Q2,104.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2012-Q3,105.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2012-Q4,107.8,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2013-Q1,109.6,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2013-Q2,111,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2013-Q3,111.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2013-Q4,112.8,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2014-Q1,114,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2014-Q2,114.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2014-Q3,114.4,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2014-Q4,113.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2015-Q1,113.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2015-Q2,112.6,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2015-Q3,112.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2015-Q4,110.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2016-Q1,107.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2016-Q2,105.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2016-Q3,104,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2016-Q4,102.4,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2017-Q1,101.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2017-Q2,100.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2017-Q3,97.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2017-Q4,96,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2018-Q1,94.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2018-Q2,94,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2018-Q3,93.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2018-Q4,92.6,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2019-Q1,90.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2019-Q2,89.3,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2019-Q3,88.2,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2019-Q4,87.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2020-Q1,88.1,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2020-Q2,86.9,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2020-Q3,87.6,IN,,"imputed
"
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2020-Q4,89.5,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2021-Q1,93.7,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2021-Q2,98,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2021-Q3,99.6,IN,,
ABS:RPPI(1.0.0),1,3,7GDAR,Q,2021-Q4,101.1,IN,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2002-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2002-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2002-Q4,,PCT,q,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2003-Q1,,PCT,q,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2003-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2003-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2003-Q4,8.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2004-Q1,1.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2004-Q2,1.4,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2004-Q3,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2004-Q4,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2005-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2005-Q2,1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2005-Q3,0.4,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2005-Q4,1.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2006-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2006-Q2,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2006-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2006-Q4,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2007-Q1,3.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2007-Q2,6.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2007-Q3,4.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2007-Q4,5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2008-Q1,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2008-Q2,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2008-Q3,-3.8,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2008-Q4,-1.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2009-Q1,0.2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2009-Q2,2.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2009-Q3,3.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2009-Q4,3.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2010-Q1,1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2010-Q2,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2010-Q3,-1.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2010-Q4,-0.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2011-Q1,-2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2011-Q2,-0.4,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2011-Q3,-2.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2011-Q4,0.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2012-Q1,-0.2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2012-Q2,-0.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2012-Q3,0.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2012-Q4,0.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2013-Q1,0.2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2013-Q2,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2013-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2013-Q4,2.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2014-Q1,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2014-Q2,1.8,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2014-Q3,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2014-Q4,1.2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2015-Q1,0.4,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2015-Q2,0.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2015-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2015-Q4,1.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2016-Q1,0.3,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2016-Q2,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2016-Q3,0.2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2016-Q4,2.2,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2017-Q1,0,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2017-Q2,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2017-Q3,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2017-Q4,0.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2018-Q1,-0.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2018-Q2,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2018-Q3,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2018-Q4,-1.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2019-Q1,-1.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2019-Q2,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2019-Q3,0.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2019-Q4,1.8,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2020-Q1,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2020-Q2,-0.9,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2020-Q3,1.5,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2020-Q4,2.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2021-Q1,4,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2021-Q2,5.7,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2021-Q3,6.1,PCT,,
ABS:RPPI(1.0.0),2,3,3GBRI,Q,2021-Q4,9.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2002-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2002-Q3,3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2002-Q4,2.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2003-Q1,3.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2003-Q2,2.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2003-Q3,2.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2003-Q4,5.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2004-Q1,6.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2004-Q2,-1.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2004-Q3,5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2004-Q4,4.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2005-Q1,6.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2005-Q2,2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2005-Q3,4.9,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2005-Q4,5.2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2006-Q1,4.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2006-Q2,6.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2006-Q3,1.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2006-Q4,4.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2007-Q1,3.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2007-Q2,1.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2007-Q3,2.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2007-Q4,3.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2008-Q1,-1.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2008-Q2,1.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2008-Q3,2.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2008-Q4,3.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2009-Q1,2.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2009-Q2,2.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2009-Q3,3.3,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2009-Q4,7.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2010-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2010-Q2,1.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2010-Q3,-0.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2010-Q4,0.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2011-Q1,-1.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2011-Q2,-3.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2011-Q3,0.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2011-Q4,1.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2012-Q1,4.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2012-Q2,2.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2012-Q3,0.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2012-Q4,3.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2013-Q1,0.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2013-Q2,1.2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2013-Q3,0.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2013-Q4,2.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2014-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2014-Q2,0.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2014-Q3,-0.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2014-Q4,-0.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2015-Q1,-0.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2015-Q2,-0.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2015-Q3,-0.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2015-Q4,-1.9,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2016-Q1,-2.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2016-Q2,-1.9,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2016-Q3,-2.2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2016-Q4,-1.2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2017-Q1,-0.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2017-Q2,-1.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2017-Q3,-2.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2017-Q4,-1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2018-Q1,-0.2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2018-Q2,-0.7,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2018-Q3,0,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2018-Q4,0.1,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2019-Q1,-2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2019-Q2,-1.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2019-Q3,-0.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2019-Q4,-0.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2020-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2020-Q2,-1.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2020-Q3,1,PCT,,"imputed
"
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2020-Q4,2.4,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2021-Q1,5.6,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2021-Q2,4.2,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2021-Q3,1.5,PCT,,
ABS:RPPI(1.0.0),2,2,7GDAR,Q,2021-Q4,1.3,PCT,,
ABS:RPPI(1.0.0),2,2,100,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,2,100,Q,2002-Q2,6,PCT,,
ABS:RPPI(1.0.0),2,2,100,Q,2002-Q3,4.2,PCT,,
ABS:RPPI(1.0.0),2,2,100,Q,2002-Q4,3.7,PCT,,
